1988,4773,4,"Bon hôtel, literie correcte.",1,"Très mauvaise gestion, bagages perdus."
1989,5676,3,"Moyen, acceptable.",5,"Ponctuel, propre et agréable."
1990,2596,2,"Installations vieillissantes.",3,"Moyen, service minimal."
1991,2803,5,"Séjour incroyable, staff aux petits soins.",3,"Correct, siège étroit."
1992,6408,4,"Très bien, petites améliorations à prévoir.",4,"Très bien, service convenable."
1993,4148,5,"Service de qualité, petit-déjeuner excellent.",1,"Vol horrible, bagages perdus."
1994,3781,4,"Bon établissement, service efficace.",5,"Service haut de gamme et ponctuel."
1995,2818,3,"Correct, sans extrême.",3,"Correct, siège serré."
1996,4518,3,"Rien à redire de particulier.",1,"Expérience déplorable, bagages abîmés."
1997,3895,5,"Personnel professionnel et disponible 24/7.",3,"Moyen, aucun luxe."
1998,4551,4,"Bon rapport qualité-prix général.",1,"Service client inexistant."
1999,5356,1,"Hôtel dangereux et sale.",1,"Très déçu, vol annulé sans aide."
2000,5461,5,"Hôtel impeccable, service irréprochable et cadre agréable.",5,"Vol excellent, très bon équipage."
2001,20,5,"Excellente expérience, vais revenir.",4,"Vol satisfaisant."
2002,5593,3,"Hôtel moyen, rien d''exceptionnel.",4,"Satisfaisant malgré un petit retard."
2003,1003,1,"Pas d''eau chaude, pas de service.",4,"Satisfaisant, quelques attentes."
2004,5626,3,"Chambre correcte mais un peu petite.",5,"Vol impeccable, service 5 étoiles."
2005,3197,4,"Bon hôtel, quelques améliorations nécessaires.",2,"Retard et mauvaise communication."
2006,536,1,"Pire hôtel jamais testé.",4,"Bon vol malgré un léger retard."
2007,4215,5,"Parfait pour se reposer, cadre exceptionnel.",4,"Bon vol malgré petit retard."
2008,386,3,"Correct, rien d''exceptionnel.",4,"Vol correct, dommage le retard."
2009,5639,4,"Bon séjour, chambre propre.",5,"Ponctuel, propre et agréable."
2010,4728,1,"Très mauvais, à signaler.",1,"Vol horrible, bagages perdus."
2011,1262,3,"Moyen, petit-déjeuner basique.",5,"Équipage très pro, vol agréable."
2012,2769,1,"Conditions épouvantables, départ anticipé.",3,"Moyen, bruyant."
2013,1465,3,"Séjour convenable, emplacement pratique.",2,"Retard et mauvaise communication."
2014,4985,3,"Standard et correct.",2,"Retard important et mauvaise prise en charge."
2015,2190,5,"Ambiance chaleureuse, excellent petit-déjeuner.",4,"Bon vol mais place serrée."
2016,6727,5,"Cadre idyllique, service 5 étoiles.",1,"Très déçu, vol annulé sans aide."
2017,2399,2,"Bruit la nuit, service lent.",1,"Chaotique, aucune information."
2018,4541,2,"Mauvais service au restaurant.",3,"Moyen, sièges serrés."
2019,4366,1,"Hôtel hors service, très mauvaise expérience.",5,"Voyage agréable, bon rapport qualité/prix."
2020,6215,3,"Moyen, standard.",5,"Vol confortable et efficace."
2021,2336,2,"Propreté douteuse.",1,"Aucun service, très mauvais."
2022,136,2,"Inconfortable pour nuit prolongée.",3,"Moyen, beaucoup de monde."
2023,5552,5,"Service de qualité, petit-déjeuner excellent.",1,"Vol catastrophe : bagages perdus et service inexistant."
2024,6737,3,"Acceptable, emplacement pratique.",2,"Restauration insuffisante."
2025,3140,3,"Séjour convenable, personnel correct.",1,"Très mauvaise gestion, bagages perdus."
2026,4608,2,"Petit-déjeuner décevant.",4,"Satisfaisant, petite attente."
2027,965,3,"Moyen mais correct.",5,"Siège confortable et personnel souriant."
2028,801,3,"Bien mais le personnel pourrait être plus accueillant.",1,"Expérience déplorable, bagages abîmés."
2029,231,3,"Correct pour une nuitée.",3,"Moyen, sièges serrés."
2030,4270,4,"Bon rapport qualité/prix global.",4,"Satisfaisant, quelques turbulences."
2031,1202,4,"Bon séjour, chambre propre.",1,"Bagages perdus et aucune aide."
2032,5308,4,"Bon standing, quelques détails à améliorer.",1,"Bagages perdus et aucune aide."
2033,3392,1,"Pire hôtel jamais testé.",5,"Équipage pro, service fluide."
2034,1495,2,"Equipements défectueux.",4,"Bon vol malgré petit retard."
2035,4531,2,"Problèmes de maintenance.",4,"Vol satisfaisant."
2036,3913,1,"Hôtel sale et dangereux.",4,"Vol agréable et calme."
2037,2711,3,"Correct pour un petit budget.",1,"Expérience désastreuse."
2038,4925,4,"Très bon, confort appréciable.",1,"Aucun accompagnement en cas d''incident."
2039,1403,3,"Conforme aux attentes.",2,"Hôtesse impolie."
2040,6928,5,"Parfait pour les familles, nombreuses activités.",4,"Bon vol, personnel courtois."
2041,6239,5,"Chambre parfaite, literie de qualité, rien à redire.",1,"Bagages perdus, aucun support."
2042,3367,5,"Calme, propre et bien situé, parfait.",5,"Très bonne compagnie, je recommande."
2043,1138,4,"Bon établissement, personnel gentil.",3,"Correct, mais trop de monde."
2044,6619,3,"Correct, sans extrême.",4,"Bon voyage, recommande."
2045,4875,5,"Expérience 5 étoiles, très satisfaisant.",4,"Bien mais bruit important."
2046,967,1,"Hôtel sale et dangereux.",1,"Vol épouvantable, personnel impoli."
2047,765,3,"Correct mais un peu cher.",2,"Retard prolongé."
2048,769,5,"Confort optimal, très bon emplacement.",1,"Aucun service, très mauvais."
2049,2683,5,"Tout était parfait, service irréprochable.",5,"Sièges confortables et équipage souriant."
2050,5633,5,"Chambre parfaite, literie de qualité, rien à redire.",4,"Bon vol mais place serrée."
2051,1258,1,"Personnel impoli et propreté absente.",2,"Mauvaise gestion des bagages."
2052,6513,1,"Hôtel sale et bruyant.",3,"Moyen, bruyant."
2053,584,2,"Pas assez de personnel.",3,"Vol correct pour le prix."
2054,2967,2,"Problèmes d''entretien récurrents.",4,"Vol agréable malgré un léger retard."
2055,5728,5,"Hôtel de rêve, prestations haut de gamme.",5,"Ponctualité et confort, top."
2056,4512,2,"Equipements vieillissants.",5,"Très bon confort et ponctualité."
2057,6583,2,"Ménage approximatif.",4,"Vol bien géré."
2058,5887,1,"Très déçu, hôtel horrible.",1,"Expérience catastrophique."
2059,2896,3,"Rien de spécial, standard.",4,"Vol bien organisé."
2060,1084,5,"Expérience sublime, excellent rapport qualité.",4,"Satisfaisant, recommande."
2061,6792,4,"Bon hôtel, quelques petits défauts.",2,"Problèmes fréquents de logistique."
2062,5327,5,"Chambre parfaite, literie de qualité, rien à redire.",3,"Acceptable, rien d''exceptionnel."
2063,2597,4,"Bon établissement, service efficace.",2,"Mauvaise communication."
2064,4065,3,"Satisfaisant, rien de spécial.",1,"Bagages perdus et aucune aide."
2065,6664,3,"Chambre correcte mais un peu petite.",3,"Moyen, manque d''espace."
2066,4004,5,"Service haut de gamme, prestation excellente.",4,"Vol agréable malgré le retard."
2067,1485,2,"Inconfortable pour nuit prolongée.",5,"Sièges confortables et équipage souriant."
2068,3706,5,"Service impeccable, chambres haut de gamme.",2,"Retard prolongé sans infos."
2069,4914,2,"Accueil froid, prestations moyennes.",4,"Vol bien passé."
2070,167,2,"Propreté et service à revoir.",4,"Bon vol, léger retard mais service correct."
2071,1879,2,"Insonorisation insuffisante.",4,"Bon vol, boissons limitées."
2072,1249,3,"Correct mais bruyant la nuit.",1,"Catastrophique, aucun suivi après incident."
2073,6273,1,"Hôtel sale et dangereux.",4,"Bon vol, service correct."
2074,5211,2,"Problèmes de maintenance.",1,"Expérience désastreuse."
2075,5729,1,"Hôtel dangereux, propreté zéro.",5,"Équipage professionnel et attentionné."
2076,935,4,"Très bon hôtel pour un séjour détente.",3,"Correct, siège serré."
2077,5828,2,"Propreté médiocre.",4,"Vol bien géré."
2078,2675,2,"Problèmes d''eau chaude.",3,"Moyen, siège étroit."
2079,6498,5,"Personnel aux petits soins, propreté parfaite.",2,"Peu d''informations durant le retard."
2080,6331,3,"Hotel acceptable.",1,"Annulation sans solution, très mauvais."
2081,4098,1,"Chambre ravagée et sale.",3,"Correct pour le prix payé."
2082,310,1,"Mauvaise gestion, chambre inadmissible.",5,"Expérience premium, tout s''est bien passé."
2083,1757,2,"Service peu réactif.",2,"Retard important, mauvaise prise en charge."
2084,3663,3,"Assez correct pour une nuit.",4,"Bon vol, boissons limitées."
2085,738,1,"Hôtel dangereux, propreté zéro.",2,"Restauration médiocre."
2086,828,1,"Problèmes de sécurité, à fuir.",5,"Équipage très pro, vol agréable."
2087,5863,3,"Conforme à la description.",5,"Vol impeccable, service 5 étoiles."
2088,513,5,"Cadre idyllique, service 5 étoiles.",4,"Bon vol, ponctuel."
2089,919,4,"Très bon séjour, recommande.",4,"Bon vol, service minimum."
2090,6959,3,"Acceptable mais peu chaleureux.",2,"Retard et mauvaise prise en charge."
2091,4138,5,"Expérience parfaite, je reviendrai.",1,"Vol chaotique, aucune aide."
2092,6483,5,"Confort optimal, très bon emplacement.",4,"Satisfaisant, un peu bruyant."
2093,2051,2,"Chambre usée et sale.",2,"Peu d''informations et retard."
2094,4558,3,"Rien à redire de particulier.",3,"Correct, siège étroit."
2095,5003,2,"Mauvaise odeur dans la chambre.",1,"Expérience catastrophique."
2096,6824,4,"Bon rapport qualité-prix général.",4,"Vol bien passé."
2097,5428,3,"Séjour convenable, personnel correct.",4,"Très bien pour le prix."
2098,355,5,"Excellente expérience, vais revenir.",5,"Siège confortable et personnel souriant."
2099,2948,1,"Hôtel sale, à dénoncer.",4,"Satisfaisant, quelques attentes."
2100,3477,5,"Hôtel de rêve, prestations haut de gamme.",4,"Satisfaisant malgré petites attentes."
2101,4839,3,"Rien d''extraordinaire.",3,"Correct, mais confort moyen."
2102,6373,1,"Hôtel hors service, très mauvaise expérience.",5,"Très bonne expérience, siège confortable."
2103,2972,5,"Personnel chaleureux, prestations haut de gamme.",3,"Moyen, manque de confort."
2104,6607,3,"Séjour convenable, personnel correct.",2,"Retard prolongé."
2105,1925,5,"Excellente expérience, vais revenir.",4,"Bon vol, service ok."
2106,5367,2,"Confort insuffisant pour le prix.",2,"Problèmes d''organisation."
2107,2982,3,"Assez bien pour une halte.",4,"Satisfaisant malgré un retard mineur."
2108,3289,2,"Bruit et mauvaises odeurs.",5,"Vol parfait, je recommande la compagnie."
2109,4869,3,"Hotel simple mais fonctionnel.",2,"Vol stressant et mal organisé."
2110,6388,5,"Parfait pour les vacances, tout est pensé.",3,"Moyen, siège étroit."
2111,4865,2,"Plutôt déçu par le ménage.",1,"Très mauvaise expérience au sol."
2112,1946,5,"Expérience incroyable, je recommande vivement.",3,"Correct pour le prix payé."
2113,1872,2,"Propreté médiocre.",1,"Baggages perdus et aucune aide."
2114,3958,1,"Immondices dans la chambre, ne pas y aller.",5,"Vol smooth, aucun souci."
2115,5239,3,"Correct pour un passage court.",4,"Vol agréable malgré le retard."
2116,5501,1,"Chambre infestée, très mauvais.",4,"Bien organisé, léger retard."
2117,5261,1,"Chambre infestée, très mauvais.",4,"Bonne expérience globale."
2118,3251,1,"Totalement inacceptable, nous sommes partis.",1,"Vol annulé sans compensation."
2119,2256,4,"Bon séjour, propreté au rendez-vous.",4,"Satisfaisant malgré petites attentes."
2120,4176,2,"Problèmes de maintenance.",5,"Ponctualité et confort, top."
2121,1419,3,"Moyen mais correct.",5,"Voyage agréable, tout bien organisé."
2122,3562,3,"Correct, rien d''exceptionnel.",1,"Expérience désastreuse."
2123,3718,5,"Tout était parfait, je recommande sans hésiter.",2,"Retard et mauvaise communication."
2124,3069,3,"Hotel standard, correct.",1,"Expérience terrible, vol chaotique."
2125,706,3,"Conforme à la description.",3,"Acceptable, siège étroit."
2126,5116,5,"Service impeccable, chambres haut de gamme.",1,"Très mauvaise gestion des incidents."
2127,3865,1,"Hôtel hors service, très mauvaise expérience.",4,"Très bien, service convenable."
2128,2795,5,"Hôtel impeccable, service irréprochable et cadre agréable.",3,"Moyen, passagers nombreux."
2129,1708,2,"Propreté douteuse.",2,"Retard et information pauvre."
2130,3063,4,"Très bon confort, bon emplacement.",1,"Aucun support clientèle, vol à éviter."
2131,2356,3,"Acceptable, emplacement pratique.",1,"Aucun support clientèle, vol à éviter."
2132,3837,2,"Mauvaise odeur dans la chambre.",5,"Vol confortable et efficace."
2133,5191,4,"Très bon, confort appréciable.",1,"Catastrophique, aucun suivi après incident."
2134,3880,1,"Horrible, je ne reviendrai jamais.",4,"Satisfaisant, petite attente."
2135,1690,5,"Parfait pour un week-end, calme et cosy.",2,"Problèmes au sol non gérés."
2136,6350,3,"Moyen, petit-déjeuner basique.",4,"Vol standard mais agréable."
2137,6755,4,"Bon rapport qualité/prix, recommande.",1,"Service client inexistant."
2138,5487,1,"Hôtel dangereux et sale.",5,"Sièges confortables et équipage souriant."
2139,1657,5,"Ambiance chaleureuse, excellent petit-déjeuner.",5,"Équipage professionnel et attentif."
2140,1914,2,"Peu de services proposés.",3,"Moyen, passagers nombreux."
2141,3303,2,"Problèmes d''hygiène récurrents.",4,"Vol bien géré."
2142,588,3,"Correct, rien d''exceptionnel.",5,"Confort et efficacité, top."
2143,110,2,"Personnel peu professionnel.",5,"Confort et services irréprochables."
2144,6724,2,"Confort insuffisant pour le prix.",4,"Vol satisfaisant."
2145,221,3,"Hôtel correct, sans plus.",2,"Problèmes récurrents de logistique."
2146,608,5,"Séjour relaxant, spa et piscine parfaits.",3,"Moyen, rien d''exceptionnel."
2147,3194,1,"Chambre inadmissible, très sale.",1,"Très mauvaise expérience au sol."
2148,5179,3,"Hotel simple mais fonctionnel.",2,"Restauration médiocre."
2149,549,4,"Très bon hôtel pour un séjour détente.",5,"Très bonne compagnie, je recommande."
2150,6407,3,"Séjour convenable, personnel correct.",5,"Équipage top et service rapide."
2151,2749,5,"Accueil remarquable, beaucoup de petites attentions.",2,"Problèmes récurrents de logistique."
2152,4723,4,"Bon rapport qualité/prix, recommande.",2,"Retard prolongé."
2153,127,1,"Hôtel dangereux et sale.",1,"Très mauvaise expérience, évitez cette compagnie."
2154,5341,1,"Horrible, je ne reviendrai jamais.",4,"Vol agréable, bonne organisation."
2155,4761,4,"Bon séjour, chambre propre.",4,"Satisfaisant, quelques turbulences."
2156,1631,5,"Expérience incroyable, je recommande vivement.",5,"Très satisfait, très bonne organisation."
2157,4312,5,"Service irréprochable, cadre magnifique.",3,"Moyen, pas exceptionnel."
2158,5376,5,"Service impeccable, chambres très propres.",1,"Perte de bagages et aucune aide."
2159,198,1,"Très déçu, conditions inacceptables.",3,"Moyen, passagers nombreux."
2160,1520,1,"Expérience à éviter absolument.",3,"Moyen, acceptable."
2161,97,5,"Expérience incroyable, je recommande vivement.",1,"Service inexistant, évitez."
2162,5680,4,"Très bon rapport qualité/prix.",4,"Bon vol, personnel courtois."
2163,448,1,"Problèmes de sécurité, à fuir.",2,"Retard et bagages retardés."
2164,2029,1,"Chambres sales, bruit constant.",1,"Très mauvaise gestion des incidents."
2165,3066,2,"Equipements vieillissants.",3,"Passable, pas de luxe."
2166,3129,3,"Correct mais cher.",2,"Peu d''informations et retard."
2167,5675,4,"Très bon hôtel, digne d''un 4 étoiles.",3,"Passable, pas de luxe."
2168,2709,4,"Séjour agréable, hôtel bien entretenu.",3,"Passable, pas de luxe."
2169,2096,3,"Moyen mais correct.",5,"Service excellent, vol confortable."
2170,697,1,"Problèmes de sécurité, à fuir.",3,"Correct, pas de luxe."
2171,4636,2,"Peu d''aménagements.",2,"Hôtesse impolie."
2172,3563,3,"Moyen, acceptable.",1,"Aucun service, très mauvais."
2173,2409,2,"Mauvaise odeur dans la chambre.",1,"Expérience calamiteuse."
2174,3760,1,"Expérience catastrophique, évitez.",4,"Bien organisé, léger retard."
2175,3048,1,"Mauvaise expérience, pas de remboursement.",1,"Expérience calamiteuse."
2176,2609,2,"Problèmes d''entretien récurrents.",4,"Bien mais bruit important."
2177,2390,5,"Hôtel magnifique, prestations parfaites.",2,"Retard prolongé."
2178,1685,3,"Conforme aux attentes, rien d''exceptionnel.",2,"Problèmes d''embarquement."
2179,6947,1,"Très mauvaise expérience, chambre sale.",1,"Très mauvaise gestion des incidents."
2180,2371,1,"Très déçu, conditions inacceptables.",2,"Retard et bagages retardés."
2181,141,3,"Chambre correcte mais un peu petite.",1,"Perte de bagages et aucune aide."
2182,1421,4,"Excellent standing, petit bémol sur la carte.",2,"Retard important."
2183,6431,4,"Bon hôtel, service réactif.",3,"Moyen, passagers nombreux."
2184,625,1,"Pire hôtel jamais testé.",4,"Vol agréable, personnel poli."
2185,6109,4,"Très satisfait, mais service lent au dîner.",5,"Expérience très confortable et ponctuelle."
2186,2472,4,"Très bon hôtel, chambre confortable.",4,"Bon confort, service correct."
2187,2688,2,"Plutôt déçu par le ménage.",3,"Assez correct."
2188,649,4,"Bon standing, quelques détails à améliorer.",1,"Baggages perdus et aucune aide."
2189,28,3,"Assez bien pour une halte.",3,"Correct mais sans extras."
2190,3275,4,"Très bon établissement, petit bémol sur le spa.",2,"Vol retardé, peu de communication."
2191,803,5,"Expérience incroyable, je recommande vivement.",5,"Siège confortable et personnel souriant."
2192,2350,1,"Situation inacceptable, a fuir.",4,"Bien organisé, léger retard."
2193,1026,2,"Service médiocre.",3,"Moyen, siège étroit."
2194,6441,1,"Désastreux, nous sommes partis tôt.",3,"Acceptable, siège étroit."
2195,5305,5,"Séjour relaxant, spa et piscine parfaits.",2,"Restauration faible."
2196,1369,5,"Cadre idyllique, service 5 étoiles.",3,"Correct, mais confort moyen."
2197,5755,4,"Très bon séjour, recommande.",1,"Vol annulé, trop d''attente."
2198,6323,5,"Cadre idyllique, service 5 étoiles.",3,"Moyen, aucun luxe."
2199,4147,2,"Propreté et service à revoir.",4,"Bon vol, personnel courtois."
2200,3420,4,"Très bon séjour, recommande.",2,"Vol retardé, peu de communication."
2201,980,3,"Satisfaisant pour une étape.",1,"Perte de bagages et aucune aide."
2202,2267,5,"Parfait du début à la fin, service exceptionnel.",4,"Satisfaisant, un peu bruyant."
2203,3356,2,"Plutôt déçu par le ménage.",3,"Correct mais sans extras."
2204,4952,1,"Hôtel dangereux et sale.",3,"Moyen, passagers nombreux."
2205,5234,2,"Équipements défaillants.",5,"Vol smooth, aucun souci."
2206,2314,5,"Cadre sublime, prestations de grande qualité.",2,"Bagages endommagés à l''arrivée."
2207,2533,2,"Chambres mal isolées.",3,"Passable, pas de luxe."
2208,5749,4,"Séjour agréable, recommande.",4,"Bon vol, personnel efficace."
2209,2275,2,"Mauvais rapport qualité/prix.",5,"Service excellent, vol confortable."
2210,3684,1,"Pas d''eau chaude, pas de service.",4,"Satisfaisant malgré petites attentes."
2211,6872,5,"Hôtel cosy, petits-déjeuners excellents.",1,"Baggages perdus et aucun suivi."
2212,1665,2,"Accueil froid, prestations moyennes.",5,"Sièges confortables et équipage souriant."
2213,6823,1,"Hôtel dangereux, propreté zéro.",2,"Restauration faible."
2214,4363,1,"Hôtel dangereux, propreté zéro.",2,"Problèmes fréquents de logistique."
2215,2083,2,"Problèmes répétitifs pendant le séjour.",1,"Service client inexistant."
2216,2613,2,"Plutôt déçu par le ménage.",2,"Retard et manque de communication."
2217,5233,3,"Rien d''exceptionnel mais propre.",1,"Expérience déplorable, bagages abîmés."
2218,1953,5,"Inoubliable, service cinq étoiles.",5,"Équipage pro, service fluide."
2219,4031,5,"Chambre luxueuse, service 5 étoiles.",3,"Correct, sans extras."
2220,3350,5,"Séjour incroyable, staff aux petits soins.",5,"Expérience premium, tout s''est bien passé."
2221,5627,1,"Très mauvaise expérience globale.",1,"Chaotique, aucune information."
2222,796,2,"Propreté douteuse.",5,"Équipage pro, service fluide."
2223,2642,2,"Peu d''aménagements.",3,"Moyen, pas exceptionnel."
2224,1037,3,"Correct, rien d''exceptionnel.",4,"Bon vol, je recommande."
2225,2220,1,"Extrêmement décevant, évitez.",1,"Chaotique, aucune information."
2226,545,5,"Luxueux, service irréprochable et attentionné.",5,"Équipage professionnel et attentionné."
2227,5095,3,"Séjour convenable, personnel correct.",1,"Vol épouvantable, personnel impoli."
2228,4302,3,"Séjour convenable, emplacement pratique.",2,"Peu d''informations durant le retard."
2229,4627,5,"Un sans faute, je reviendrai.",1,"Vol annulé, très mauvaise prise en charge."
2230,996,1,"Chambre insalubre, plainte déposée.",2,"Retard et incertitudes."
2231,2984,3,"Correct, sans plus.",4,"Satisfaisant, quelques attentes."
2232,6932,4,"Bon séjour, propreté au rendez-vous.",2,"Retard prolongé."
2233,2753,4,"Beau lieu, mais personnel parfois débordé.",4,"Vol correct, service présent."
2234,5652,1,"Chambre sale, expérience très décevante.",5,"Service excellent, vol confortable."
2235,4630,4,"Bon séjour, propreté au rendez-vous.",3,"Moyen, manque de confort."
2236,6051,4,"Séjour agréable, quelques détails à revoir.",3,"Moyen, acceptable."
2237,4418,4,"Très bon rapport qualité/prix.",2,"Personnel peu aidant."
2238,3454,3,"Moyen, petit-déjeuner basique.",2,"Retard et mauvaise communication."
2239,502,3,"Hotel simple mais fonctionnel.",5,"Confort et efficacité, top."
2240,3482,1,"Hôtel sale et bruyant.",1,"Extrêmement décevant, évitez."
2241,4549,5,"Hôtel impeccable, service irréprochable et cadre agréable.",1,"Baggages perdus et aucun suivi."
2242,4462,1,"Immondices dans la chambre, ne pas y aller.",5,"Vol confortable et efficace."
2243,5790,2,"Insonorisation insuffisante.",3,"Assez correct."
2244,6243,5,"Confort optimal, très bon emplacement.",3,"Correct, service minimal."
2245,1227,3,"Correct mais bruyant la nuit.",2,"Vol retardé, peu de communication."
2246,6980,1,"Pire hôtel jamais testé.",5,"Confort et ponctualité, parfait."
2247,3642,2,"Bruit et mauvaises odeurs.",4,"Satisfaisant, mais embarquement lent."
2248,3666,1,"Hôtel hors service, très mauvaise expérience.",1,"Extrêmement décevant, évitez."
2249,5787,2,"Problèmes de maintenance.",3,"Moyen, acceptable."
2250,2428,3,"Correct, sans plus.",4,"Satisfaisant, quelques délais."
2251,3111,2,"Propreté douteuse.",5,"Siège confortable et personnel souriant."
2252,6393,1,"Hôtel sale et dangereux.",1,"Service inexistant, évitez."
2253,5957,1,"Séjour gâché par la saleté.",2,"Inconfortable et bruyant."
2254,3622,3,"Conforme à la description.",1,"Bagages perdus, aucun support."
2255,1230,5,"Vue magnifique, chambre spacieuse et propre.",3,"Assez correct."
2256,1982,5,"Expérience incroyable, cadre et service top.",4,"Vol agréable, bonne organisation."
2257,4396,4,"Bon séjour, quelques petits défauts.",2,"Problèmes au sol non gérés."
2258,5846,4,"Bon rapport qualité-prix général.",2,"Restauration décevante."
2259,30,4,"Très bon séjour malgré un petit retard.",3,"Correct, siège étroit."
2260,791,4,"Très bon hôtel, quelques défauts mineurs.",2,"Restauration insuffisante."
2261,3138,5,"Cadre sublime, prestations de grande qualité.",4,"Bon vol, ponctuel."
2262,899,5,"Tout était parfait, je recommande sans hésiter.",2,"Hôtesse impolie."
2263,6746,1,"Conditions inacceptables, à éviter.",3,"Acceptable, rien d''exceptionnel."
2264,4772,5,"Hôtel magnifique, prestations parfaites.",3,"Moyen, siège étroit."
2265,4119,1,"Mauvaise expérience, pas de remboursement.",3,"Passable, correct."
2266,3300,1,"Très déçu, conditions inacceptables.",1,"Vol chaotique et indigne."
2267,1455,5,"Personnel professionnel et disponible 24/7.",2,"Retard et mauvaise communication."
2268,3010,5,"Hôtel cosy, petits-déjeuners excellents.",5,"Vol impeccable, service 5 étoiles."
2269,5585,2,"Pas à la hauteur des photos.",3,"Correct, mais confort moyen."
2270,414,4,"Chambre propre et calme.",3,"Correct pour un vol court."
2271,6756,1,"Chambre insalubre, plainte déposée.",2,"Mauvaise gestion des bagages."
2272,4717,5,"Parfait pour les vacances, tout est pensé.",3,"Acceptable pour un court trajet."
2273,3498,3,"OK pour une nuit, pas plus.",3,"Correct, pas de luxe."
2274,3310,2,"Ménage approximatif.",1,"Baggages perdus et aucune aide."
2275,6008,4,"Bon séjour, quelques petits défauts.",4,"Vol correct, service présent."
2276,6330,1,"Propreté déplorable et bruit constant.",4,"Très bien pour le prix."
2277,1164,4,"Bon hôtel, quelques petits défauts.",4,"Bon vol, je recommande."
2278,2342,5,"Personnel professionnel et disponible 24/7.",5,"Vol excellent, très satisfait."
2279,3304,1,"Hôtel sale, à dénoncer.",1,"Annulé sans solution de rechange."
2280,4079,5,"Tout était parfait : propreté, service, emplacement.",3,"Moyen, manque de confort."
2281,1661,2,"Problèmes répétitifs pendant le séjour.",3,"Correct pour un vol court."
2282,202,5,"Séjour haut de gamme, prestations excellentes.",4,"Vol agréable, bonne organisation."
2283,6468,5,"Parfait pour se reposer, cadre exceptionnel.",1,"Situation cauchemardesque, évitez."
2284,2717,2,"Mauvais service au restaurant.",3,"Acceptable, siège étroit."
2285,5647,1,"Séjour gâché par la saleté.",4,"Satisfaisant, quelques attentes."
2286,5922,2,"Inconfortable pour nuit prolongée.",1,"Vol annulé, perte de journée."
2287,164,5,"Service irréprochable, cadre magnifique.",5,"Expérience sans faute, très bien."
2288,3276,5,"Excellente expérience, vais revenir.",4,"Bien mais bruit important."
2289,2548,3,"OK pour une nuit, pas plus.",3,"Correct mais serré."
2290,4880,3,"Satisfaisant pour une étape.",1,"Expérience désastreuse."
2291,1068,5,"Séjour haut de gamme, prestations excellentes.",5,"Très satisfait, très bonne organisation."
2292,4172,3,"Hôtel moyen, rien d''exceptionnel.",4,"Satisfaisant, quelques délais."
2293,1329,3,"Correct pour un petit budget.",1,"Baggages perdus et aucune aide."
2294,3656,1,"Très déçu, conditions inacceptables.",2,"Problèmes d''embarquement."
2295,902,2,"Mauvais rapport qualité/prix.",4,"Bon vol, service présent."
2296,4554,2,"Chambre vieillotte, mauvaise odeur.",2,"Retard important."
2297,6917,1,"Très mauvaise expérience globale.",3,"Correct mais sans extras."
2298,5342,5,"Calme, propre et bien situé, parfait.",4,"Très bien, service convenable."
2299,586,1,"Séjour gâché par la saleté.",5,"Équipage professionnel et attentif."
2300,5345,3,"Hotel correct, prix un peu élevé.",5,"Très satisfait, très bonne organisation."
2301,4727,5,"Personnel aux petits soins, propreté parfaite.",5,"Très bon vol, équipage souriant."
2302,2175,2,"Service médiocre.",2,"Problèmes d''organisation."
2303,130,5,"Parfait pour les vacances, tout est pensé.",5,"Très bonne expérience, siège confortable."
2304,2110,4,"Chambre propre et calme.",1,"Service client inexistant après problème."
2305,5128,3,"Correct, mais rien d''exceptionnel.",5,"Équipage très pro, vol agréable."
2306,3766,4,"Très satisfaite de mon séjour.",2,"Retard prolongé."
2307,4707,1,"Expérience catastrophique, évitez.",2,"Retard non expliqué."
2308,1516,4,"Très bon rapport qualité/prix.",5,"Très bon vol, équipage souriant."
2309,2562,5,"Accueil remarquable, beaucoup de petites attentions.",2,"Pas assez d''informations durant le retard."
2310,3363,2,"Chambre usée et sale.",2,"Inconfort notable."
2311,2281,5,"Vue magnifique, chambre spacieuse et propre.",5,"Confort remarquable, équipage pro."
2312,6152,3,"Correct, mais peu d''ambiance.",2,"Mauvaise gestion des bagages."
2313,1762,5,"Prestations haut de gamme et personnel attentif.",4,"Satisfaisant malgré petites attentes."
2314,4771,4,"Satisfaisant, personnel disponible.",4,"Bon vol, service présent."
2315,5377,2,"Ménage approximatif.",1,"Vol catastrophe : bagages perdus et service inexistant."
2316,1710,1,"Dégueulasse, pleine d''insectes.",2,"Retard et équipements limités."
2317,1955,3,"Moyen mais correct.",1,"Aucun service après incident."
2318,1701,3,"Bien mais le personnel pourrait être plus accueillant.",1,"Expérience désastreuse."
2319,5304,3,"Conforme aux attentes.",3,"Correct, pas de luxe."
2320,4408,4,"Très satisfaite de mon séjour.",5,"Sièges larges et personnel efficace."
2321,2080,2,"Ménage approximatif.",3,"Correct pour un vol court."
2322,3278,1,"Hôtel dangereux et sale.",2,"Retard et incertitudes."
2323,541,5,"Parfait pour les familles, nombreuses activités.",4,"Bon confort, service correct."
2324,4370,4,"Très bien, personnel accueillant.",3,"Correct, service minimal."
2325,5155,4,"Bon hôtel, service réactif.",4,"Très bien pour le prix."
2326,3117,1,"Chambre insalubre, plainte déposée.",2,"Restauration décevante."
2327,5839,2,"Problèmes d''entretien récurrents.",3,"Correct pour le prix payé."
